,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
10,15,8,65.1,34.9,82,66,7,7,15,21,16,16,5,9,11,9,3,4,6.66,6.58,Sunderland,Norwich,1,1,1,1,13:30,"Jpl, 17-Mac-13",10.0,6.0,Won (50%),Drew (0%),Won (50%),15,8,8,2,4,6,2,0,1,0,0,0,500,267,33,22,53,55,413,186
11,12,6,47.5,52.5,62,73,6,2,50,29,13,13,6,3,6,9,3,4,6.55,6.61,Stoke,Norwich,0,0,1,0,15:00,"Jmos, 27-Apr-13",5.0,4.0,Won (50%),Drew (17%),Won (33%),12,6,6,3,6,3,0,0,0,0,0,0,362,397,16,19,71,80,275,298
12,5,15,32.4,67.6,65,81,3,1,18,16,16,14,0,6,12,9,2,6,6.78,6.88,Reading,Chelsea,0,1,2,2,20:00,"Jtan, 30-Jan-13",7.0,12.0,Won (0%),Drew (33%),Won (67%),5,15,3,12,2,3,0,0,0,0,0,0,303,630,17,16,61,61,224,550
13,14,12,50.3,49.7,79,80,12,16,18,21,38,24,3,9,9,23,3,4,6.6,6.98,Chelsea,Arsenal,2,0,2,1,13:30,"Jpl, 20-Jan-13",10.0,9.0,Won (50%),Drew (17%),Won (33%),14,12,8,9,4,3,1,0,1,0,0,0,453,447,19,29,58,56,376,356
14,15,12,61.6,38.4,85,74,5,3,27,31,20,17,4,2,10,10,4,3,6.66,6.78,Tottenham,Norwich,0,0,1,1,15:00,"Jmos, 01-Sep-12",10.0,3.0,Won (60%),Drew (20%),Won (20%),15,12,13,8,1,3,1,1,0,0,0,0,549,340,25,20,66,53,458,266
15,14,11,41.4,58.6,70,79,8,6,25,17,22,27,7,3,13,13,10,4,6.71,6.76,Newcastle United,Southampton,2,1,4,2,13:30,"Jpl, 24-Feb-13",11.0,7.0,Won (67%),Drew (17%),Won (17%),15,11,7,9,6,2,0,0,1,0,1,0,344,482,25,20,80,58,234,403
16,18,16,40.5,59.5,79,88,4,6,14,7,19,15,7,3,12,14,3,1,6.6,6.19,West Bromwich Albion,Liverpool,1,0,3,0,15:00,"Jmos, 18-Ago-12",3.0,9.0,Won (33%),Drew (0%),Won (67%),18,16,9,11,6,5,1,0,2,0,0,0,381,561,16,22,61,65,303,473
17,16,11,49.8,50.2,79,81,13,1,16,22,21,24,11,3,11,15,9,7,6.6,6.65,Newcastle United,West Ham,0,1,0,1,15:00,"Jpl, 11-Nov-12",15.0,9.0,Won (50%),Drew (33%),Won (17%),16,11,9,8,7,3,0,0,0,0,0,0,416,420,35,20,83,57,296,342
18,6,8,49.5,50.5,75,74,3,7,13,7,18,21,5,5,12,11,5,3,6.93,6.54,Tottenham,Southampton,0,0,1,0,15:00,"Jmos, 04-Mei-13",8.0,11.0,Won (33%),Drew (0%),Won (67%),6,8,5,3,1,5,0,0,0,0,0,0,436,442,23,19,87,60,320,356
19,17,11,62.5,37.5,89,80,6,6,12,4,22,22,9,7,11,12,5,6,7.1,6.51,Manchester United,Queens Park Rangers,0,0,3,1,15:00,"Jmos, 24-Nov-12",5.0,0.0,Won (100%),Drew (0%),Won (0%),17,11,13,5,3,3,1,3,0,0,0,0,694,417,32,15,55,61,606,340
20,12,9,50.8,49.2,77,76,9,10,32,20,20,19,7,7,9,6,3,3,6.77,6.88,Southampton,Chelsea,2,1,2,1,15:00,"Jmos, 30-Mac-13",5.0,17.0,Won (0%),Drew (17%),Won (83%),12,9,7,6,4,3,1,0,0,0,0,0,482,466,23,24,61,78,390,363
21,24,10,69.1,30.9,88,74,8,8,17,7,16,14,13,5,7,11,7,4,6.86,6.89,Arsenal,West Ham,1,1,5,1,19:45,"Jtan, 23-Jan-13",13.0,4.0,Won (83%),Drew (17%),Won (0%),24,10,16,6,7,4,1,0,0,0,0,0,662,300,31,15,48,44,573,240
22,23,9,63.9,36.1,85,72,6,5,15,4,19,34,10,4,19,11,2,2,6.42,6.22,Liverpool,Southampton,1,0,1,0,15:00,"Jmos, 01-Des-12",6.0,7.0,Won (50%),Drew (0%),Won (50%),23,9,15,5,7,4,1,0,0,0,0,0,603,339,28,16,64,61,508,258
23,12,10,39.0,61.0,71,84,3,6,20,16,24,20,6,8,9,14,2,4,6.58,6.65,Stoke,Swansea,2,0,2,0,15:00,"Jmos, 29-Sep-12",4.0,6.0,Won (25%),Drew (0%),Won (75%),12,10,11,8,1,2,0,0,0,0,0,0,357,559,31,25,57,51,268,479
24,11,10,52.9,47.1,76,75,5,5,22,20,11,14,9,1,11,10,4,3,6.59,6.62,West Bromwich Albion,Reading,0,0,1,0,15:00,"Jmos, 22-Sep-12",10.0,11.0,Won (17%),Drew (33%),Won (50%),11,10,9,7,2,3,0,0,0,0,0,0,486,433,29,33,71,88,384,311
25,20,5,44.9,55.1,77,80,8,1,18,17,17,9,3,3,8,14,4,2,6.41,7.28,Queens Park Rangers,Fulham,0,0,2,1,15:00,"Jmos, 15-Des-12",2.0,12.0,Won (17%),Drew (17%),Won (67%),20,5,14,2,4,3,2,0,0,0,0,0,427,524,15,17,71,85,339,422
26,19,11,51.9,48.1,80,77,4,6,11,13,15,15,6,4,9,6,4,3,6.74,7.15,West Bromwich Albion,Arsenal,0,1,1,2,15:00,"Jmos, 06-Apr-13",7.0,14.0,Won (17%),Drew (17%),Won (67%),19,11,12,7,6,1,0,3,1,0,0,0,489,449,30,12,66,62,393,373
27,12,11,41.7,58.3,77,86,5,6,13,15,19,19,6,1,8,11,4,4,6.84,7.0,Reading,Manchester United,3,4,3,4,17:30,"Jmos, 01-Des-12",6.0,10.0,Won (0%),Drew (50%),Won (50%),12,11,5,10,7,0,0,0,0,1,0,0,439,617,34,16,64,60,339,538
28,15,15,60.7,39.3,84,72,4,11,20,11,10,20,2,2,13,5,4,7,6.92,6.72,Manchester United,Newcastle United,1,2,4,3,15:00,"Jtan, 26-Des-12",9.0,5.0,Won (50%),Drew (33%),Won (17%),15,16,11,13,4,2,0,0,0,0,0,1,515,331,30,20,72,66,404,244
29,11,22,45.7,54.3,78,82,4,7,19,13,22,19,9,10,12,13,6,2,6.87,6.47,Manchester City,Liverpool,1,1,2,2,16:00,"Jpl, 03-Feb-13",8.0,9.0,Won (17%),Drew (50%),Won (33%),11,22,6,16,5,6,0,0,0,0,0,0,460,548,21,20,53,96,383,432
30,18,16,66.7,33.3,82,64,6,6,14,17,17,15,9,5,6,11,5,3,6.76,6.82,Wigan,Reading,0,1,3,2,15:00,"Jmos, 24-Nov-12",8.0,7.0,Won (33%),Drew (33%),Won (33%),18,17,15,9,2,6,1,1,0,0,0,1,543,269,34,29,73,51,434,189
31,22,10,52.4,47.6,85,78,7,5,7,12,16,26,10,3,11,14,2,4,6.77,6.66,Everton,Southampton,3,1,3,1,15:00,"Jmos, 29-Sep-12",8.0,7.0,Won (33%),Drew (50%),Won (17%),22,10,16,8,6,2,0,0,0,0,0,0,535,483,28,21,84,55,422,398
32,24,7,52.9,47.1,84,79,7,6,7,12,18,18,9,7,11,11,3,4,6.85,6.71,Chelsea,West Bromwich Albion,1,0,1,0,15:00,"Jmos, 02-Mac-13",14.0,5.0,Won (67%),Drew (0%),Won (33%),24,7,16,2,7,5,1,0,0,0,0,0,509,452,28,18,55,64,426,370
33,18,10,54.3,45.7,79,74,10,5,20,16,28,15,11,5,6,20,3,5,6.91,6.54,Tottenham,Newcastle United,1,1,2,1,12:45,"Jmos, 09-Feb-13",12.0,5.0,Won (50%),Drew (33%),Won (17%),18,10,11,8,3,2,4,0,0,0,0,0,462,388,21,21,60,69,377,298
34,19,11,53.0,47.0,87,84,11,9,10,14,25,32,10,2,17,15,2,5,6.7,6.98,Liverpool,Arsenal,0,1,0,2,13:30,"Jpl, 02-Sep-12",6.0,7.0,Won (17%),Drew (33%),Won (50%),19,11,15,7,4,1,0,3,0,0,0,0,591,522,27,13,62,50,502,453
35,20,5,63.6,36.4,85,76,8,9,11,10,14,16,9,2,12,9,4,9,6.95,6.76,Manchester City,Newcastle United,2,0,4,0,15:00,"Jmos, 30-Mac-13",15.0,5.0,Won (100%),Drew (0%),Won (0%),21,5,13,5,7,0,0,0,0,0,1,0,586,335,29,13,51,60,503,260
36,10,10,49.8,50.2,83,80,10,2,8,9,16,21,8,1,19,11,5,2,6.76,6.78,Sunderland,Wigan,0,0,1,0,15:00,"Jmos, 29-Sep-12",11.0,8.0,Won (33%),Drew (33%),Won (33%),10,10,6,5,4,5,0,0,0,0,0,0,427,428,30,10,62,67,333,350
37,17,7,54.5,45.5,82,78,11,6,19,15,20,21,11,4,12,17,4,8,6.41,6.62,Queens Park Rangers,Aston Villa,1,1,1,1,15:00,"Jmos, 01-Des-12",5.0,6.0,Won (25%),Drew (50%),Won (25%),17,7,11,6,4,1,2,0,0,0,0,0,501,415,33,14,74,87,392,314
38,22,4,63.2,36.8,86,68,7,6,16,26,24,25,11,4,12,18,3,4,6.77,6.38,Tottenham,Stoke,0,0,0,0,15:00,"Jmos, 22-Des-12",9.0,7.0,Won (50%),Drew (17%),Won (33%),22,4,19,2,2,2,1,0,0,0,0,0,487,285,39,12,67,57,377,213
39,18,14,47.9,52.1,76,83,4,12,9,6,20,16,7,5,12,11,6,7,6.66,6.63,West Bromwich Albion,Wigan,1,1,2,3,15:00,"Jmos, 04-Mei-13",9.0,8.0,Won (33%),Drew (33%),Won (33%),18,14,13,9,5,5,0,0,0,0,0,0,427,466,20,25,64,74,343,367
40,9,21,48.3,51.7,80,82,7,15,20,9,17,16,3,6,11,12,2,3,6.65,6.54,Fulham,Queens Park Rangers,3,1,3,2,20:00,"Jtat, 01-Apr-13",13.0,4.0,Won (67%),Drew (0%),Won (33%),10,21,5,13,3,5,0,2,1,1,1,0,438,466,16,20,52,74,367,371
41,4,15,33.8,66.2,70,84,5,10,17,14,22,20,6,5,8,16,3,3,6.34,7.12,Stoke,Manchester City,1,1,1,1,15:00,"Jmos, 15-Sep-12",5.0,10.0,Won (17%),Drew (33%),Won (50%),4,15,3,8,1,5,0,2,0,0,0,0,317,617,20,18,66,46,229,549
42,23,20,43.5,56.5,84,88,7,6,8,12,23,22,7,4,12,11,5,2,6.94,6.9,Chelsea,Everton,1,1,2,1,16:00,"Jpl, 19-Mei-13",8.0,7.0,Won (50%),Drew (0%),Won (50%),23,20,15,17,6,2,2,1,0,0,0,0,429,557,33,22,64,74,329,460
43,15,4,63.8,36.2,93,80,10,3,12,12,21,31,8,0,16,20,1,3,6.83,6.36,Swansea,Sunderland,1,2,2,2,15:00,"Jmos, 01-Sep-12",0.0,2.0,Won (0%),Drew (50%),Won (50%),15,4,14,3,1,1,0,0,0,0,0,0,662,376,32,11,50,73,578,292
44,26,5,70.1,29.9,88,71,5,4,17,18,11,19,11,3,6,8,3,3,7.11,6.62,Arsenal,Reading,1,0,4,1,15:00,"Jmos, 30-Mac-13",23.0,9.0,Won (100%),Drew (0%),Won (0%),26,5,19,3,2,2,4,0,1,0,0,0,715,305,28,15,41,53,644,237
45,6,17,31.3,68.7,72,84,11,14,10,12,20,16,2,10,9,13,7,7,6.55,6.89,Queens Park Rangers,Manchester City,0,0,0,0,19:45,"Jnne, 29-Jan-13",9.0,14.0,Won (17%),Drew (17%),Won (67%),6,17,2,14,2,3,2,0,0,0,0,0,295,645,8,30,55,47,230,566
46,23,4,70.1,29.9,91,74,23,4,12,14,16,28,7,0,14,9,7,4,7.01,6.48,Arsenal,Sunderland,0,0,0,0,15:00,"Jmos, 18-Ago-12",7.0,5.0,Won (50%),Drew (33%),Won (17%),23,4,21,4,2,0,0,0,0,0,0,0,733,313,25,4,40,55,662,253
47,20,19,36.6,63.4,77,83,4,11,8,9,14,19,3,6,9,7,3,5,6.71,6.5,West Ham,Wigan,1,0,2,0,15:00,"Jmos, 20-Apr-13",10.0,13.0,Won (33%),Drew (0%),Won (67%),20,19,10,17,9,2,1,0,0,0,0,0,305,524,18,25,57,59,230,437
48,18,11,59.9,40.1,89,81,7,5,19,11,19,22,8,3,17,12,3,2,7.12,6.75,Manchester City,Queens Park Rangers,1,0,3,1,17:30,"Jmos, 01-Sep-12",11.0,8.0,Won (60%),Drew (20%),Won (20%),18,11,10,8,7,3,1,0,0,0,0,0,672,447,26,18,54,52,587,377
49,20,16,59.9,40.1,93,89,8,12,5,5,25,24,8,8,19,16,5,3,6.96,6.49,Manchester United,Fulham,3,1,3,2,15:00,"Jmos, 25-Ago-12",13.0,5.0,Won (67%),Drew (17%),Won (17%),20,17,11,13,7,3,2,0,0,0,0,1,658,439,37,15,48,61,570,363
50,12,12,51.7,48.3,78,71,6,1,30,24,17,20,3,4,16,15,7,6,6.52,6.6,Aston Villa,Newcastle United,0,2,1,2,19:45,"Jnne, 29-Jan-13",5.0,10.0,Won (33%),Drew (33%),Won (33%),12,12,9,11,2,1,0,0,1,0,0,0,392,367,21,21,67,72,301,273
51,12,13,43.4,56.6,69,78,7,12,23,11,14,14,6,7,9,10,2,3,6.4,6.77,Stoke,Chelsea,0,1,0,4,15:00,"Jmos, 12-Jan-13",1.0,12.0,Won (0%),Drew (33%),Won (67%),12,15,8,9,3,3,0,0,1,1,0,2,360,466,31,24,57,66,272,376
52,14,7,52.8,47.2,79,72,6,3,10,8,20,18,10,3,14,13,5,6,6.5,6.57,Wigan,Norwich,0,0,1,0,15:00,"Jmos, 30-Mac-13",4.0,7.0,Won (0%),Drew (60%),Won (40%),14,7,10,4,3,3,1,0,0,0,0,0,428,383,23,24,51,69,351,287
53,20,12,55.3,44.7,77,66,5,1,29,20,12,18,8,2,8,9,4,5,6.74,6.82,West Bromwich Albion,West Ham,0,0,0,0,16:00,"Jpl, 16-Des-12",8.0,9.0,Won (17%),Drew (50%),Won (33%),20,12,15,8,5,4,0,0,0,0,0,0,453,364,33,24,64,79,354,260
54,15,19,34.1,65.9,68,84,2,4,11,28,11,15,6,8,8,6,3,4,6.49,6.82,Reading,Fulham,1,0,3,3,15:00,"Jmos, 27-Okt-12",3.0,5.0,Won (50%),Drew (0%),Won (50%),15,19,8,13,6,6,1,0,0,0,0,0,335,646,34,24,50,78,251,544
55,16,13,49.7,50.3,76,69,15,8,22,15,25,24,10,8,16,14,7,1,6.49,6.8,Queens Park Rangers,Norwich,0,0,0,0,12:45,"Jmos, 02-Feb-13",3.0,7.0,Won (0%),Drew (33%),Won (67%),16,13,9,9,6,4,0,0,1,0,0,0,380,384,32,30,52,60,295,293
56,16,12,55.1,44.9,74,65,2,6,28,25,22,11,8,3,11,19,7,4,6.64,6.84,Aston Villa,Reading,0,0,1,0,20:00,"Jnne, 27-Nov-12",12.0,7.0,Won (83%),Drew (0%),Won (17%),16,12,12,9,4,3,0,0,0,0,0,0,413,338,29,26,72,61,310,250
57,18,9,62.4,37.6,82,73,11,5,17,20,16,18,6,2,5,5,1,3,6.82,6.33,Everton,Sunderland,0,1,2,1,15:00,"Jmos, 10-Nov-12",12.0,4.0,Won (50%),Drew (50%),Won (0%),18,9,14,8,4,1,0,0,0,0,0,0,583,352,31,14,68,59,483,278
58,10,20,48.4,51.6,88,88,11,14,5,4,14,23,7,8,14,10,5,6,6.78,7.09,Fulham,Liverpool,1,1,1,3,15:00,"Jpl, 12-Mei-13",4.0,10.0,Won (33%),Drew (17%),Won (50%),10,20,6,15,3,1,1,4,0,0,0,0,548,582,21,21,64,73,463,486
59,16,8,50.5,49.5,71,72,4,9,27,22,13,14,11,3,10,4,5,6,7.01,6.57,West Ham,Norwich,2,0,2,1,15:00,"Jnne, 01-Jan-13",7.0,4.0,Won (50%),Drew (50%),Won (0%),16,8,9,5,6,3,0,0,1,0,0,0,427,422,34,16,63,59,329,344
60,18,4,55.3,44.7,82,74,5,8,40,17,11,17,7,1,7,7,4,2,7.0,6.64,Everton,Swansea,0,0,0,0,15:00,"Jmos, 12-Jan-13",6.0,0.0,Won (100%),Drew (0%),Won (0%),18,4,11,4,7,0,0,0,0,0,0,0,567,456,34,8,65,69,468,379
61,18,10,47.9,52.1,72,74,10,8,9,10,15,21,7,5,11,11,2,4,6.54,6.53,Southampton,Liverpool,2,1,3,1,15:00,"Jmos, 16-Mac-13",6.0,4.0,Won (50%),Drew (0%),Won (50%),18,10,16,8,2,2,0,0,0,0,0,0,426,470,29,15,62,68,327,383
62,10,17,37.6,62.4,71,84,1,8,24,26,26,21,6,8,15,13,3,3,6.31,6.28,Stoke,Liverpool,2,1,3,1,19:45,"Jtan, 26-Des-12",3.0,6.0,Won (17%),Drew (33%),Won (50%),10,17,6,12,3,4,1,0,0,1,0,0,319,532,22,21,50,53,247,453
63,9,8,50.6,49.4,71,75,3,8,11,25,19,17,3,5,9,12,5,1,6.84,6.96,Fulham,Southampton,1,0,1,1,15:00,"Jtan, 26-Des-12",10.0,7.0,Won (33%),Drew (67%),Won (0%),9,8,7,6,2,1,0,0,0,1,0,0,459,449,16,28,88,57,353,357
64,9,21,39.2,60.8,73,83,9,4,18,19,18,14,1,9,14,12,5,0,6.35,,Aston Villa,Everton,0,3,1,3,15:00,"Jmos, 25-Ago-12",9.0,8.0,Won (17%),Drew (83%),Won (0%),9,21,9,13,0,6,0,2,0,0,0,0,352,545,14,23,63,82,274,440
65,14,5,68.0,32.0,85,69,6,1,14,14,25,19,9,3,9,15,5,4,7.09,6.5,Arsenal,Norwich,0,0,3,1,15:00,"Jmos, 13-Apr-13",13.0,7.0,Won (60%),Drew (20%),Won (20%),14,5,10,1,3,3,0,1,1,0,0,0,658,312,30,13,44,61,579,238
66,16,10,55.5,44.5,83,81,11,7,16,19,18,22,4,4,19,8,5,5,6.41,6.58,Aston Villa,Sunderland,2,1,6,1,20:00,"Jtat, 29-Apr-13",4.0,5.0,Won (17%),Drew (50%),Won (33%),16,10,12,7,3,3,1,0,0,0,0,0,503,402,18,15,57,59,423,325
67,18,11,58.3,41.7,80,72,8,10,22,13,17,22,3,3,16,10,2,8,6.99,6.58,Everton,Newcastle United,1,0,2,2,20:00,"Jtat, 17-Sep-12",8.0,7.0,Won (33%),Drew (33%),Won (33%),18,11,16,10,2,1,0,0,0,0,0,0,444,319,21,8,64,86,359,219
68,13,6,64.7,35.3,91,81,3,4,8,15,16,21,5,2,12,10,5,4,6.56,6.7,Swansea,West Bromwich Albion,3,1,3,1,19:45,"Jtan, 28-Nov-12",7.0,5.0,Won (50%),Drew (17%),Won (33%),13,6,10,5,3,1,0,0,0,0,0,0,720,391,25,13,90,38,605,340
69,6,25,32.7,67.3,69,88,3,5,25,10,25,11,2,11,7,14,3,4,6.8,7.0,Stoke,Tottenham,1,1,1,2,13:30,"Jpl, 12-Mei-13",6.0,7.0,Won (33%),Drew (33%),Won (33%),6,25,3,15,3,8,0,2,0,0,0,0,270,559,23,25,62,56,185,473
70,12,20,46.8,53.2,76,76,9,3,17,21,32,28,4,13,13,22,8,1,6.56,6.42,Queens Park Rangers,Southampton,0,2,1,3,15:00,"Jmos, 17-Nov-12",9.0,9.0,Won (50%),Drew (17%),Won (33%),12,21,6,13,5,6,1,1,0,0,0,1,442,503,26,27,66,68,349,399
71,16,7,52.2,47.8,74,74,8,3,35,20,14,22,7,3,13,8,2,2,6.91,6.65,Stoke,Sunderland,0,0,0,0,15:00,"Jmos, 27-Okt-12",4.0,9.0,Won (33%),Drew (17%),Won (50%),16,7,9,2,6,4,1,1,0,0,0,0,434,395,31,18,53,72,348,304
72,16,9,40.3,59.7,71,80,6,6,25,15,19,17,7,2,10,11,5,6,6.38,6.92,Stoke,Fulham,1,0,1,0,15:00,"Jmos, 24-Nov-12",6.0,6.0,Won (50%),Drew (0%),Won (50%),16,9,7,8,9,1,0,0,0,0,0,0,361,534,33,22,54,55,274,456
73,16,9,53.4,46.6,75,70,7,5,20,16,21,20,10,6,15,13,3,3,6.67,6.86,Southampton,Everton,0,0,0,0,20:00,"Jtat, 21-Jan-13",7.0,11.0,Won (0%),Drew (50%),Won (50%),16,9,7,5,8,4,1,0,0,0,0,0,490,430,27,25,37,55,414,347
74,12,16,46.5,53.5,74,79,4,15,13,14,27,33,1,4,23,18,5,6,6.86,6.88,Liverpool,Tottenham,1,1,3,2,16:00,"Jpl, 10-Mac-13",2.0,10.0,Won (0%),Drew (33%),Won (67%),12,16,8,13,1,3,2,0,1,0,0,0,429,486,10,19,63,72,349,395
75,14,11,42.6,57.4,76,80,5,14,14,18,30,23,6,6,15,18,5,5,6.87,6.98,Everton,Arsenal,1,1,1,1,19:45,"Jtan, 28-Nov-12",5.0,14.0,Won (0%),Drew (17%),Won (83%),14,11,11,10,3,1,0,0,0,0,0,0,425,565,26,27,61,64,337,468
76,10,15,48.2,51.8,74,72,5,7,21,18,32,25,4,10,18,27,6,3,6.53,6.53,Aston Villa,West Ham,0,0,2,1,13:30,"Jpl, 10-Feb-13",7.0,5.0,Won (33%),Drew (33%),Won (33%),10,16,3,9,6,6,0,0,1,0,0,1,388,414,15,36,46,53,325,325
77,8,12,57.5,42.5,75,68,2,3,18,21,9,22,8,4,13,7,3,6,6.79,6.69,Reading,West Bromwich Albion,0,1,3,2,15:00,"Jmos, 12-Jan-13",8.0,9.0,Won (33%),Drew (33%),Won (33%),8,12,5,8,2,2,0,2,1,0,0,0,504,373,44,20,77,67,382,286
78,6,18,37.7,62.3,63,81,5,4,25,19,11,14,3,5,10,7,7,5,6.76,6.94,West Ham,Everton,1,0,1,2,15:00,"Jmos, 22-Des-12",8.0,13.0,Won (0%),Drew (50%),Won (50%),6,18,4,12,2,6,0,0,0,0,0,0,304,503,16,29,71,69,217,405
79,29,15,57.4,42.6,80,77,9,11,13,23,17,16,8,8,13,10,6,8,6.78,6.29,West Bromwich Albion,Aston Villa,0,2,2,2,17:30,"Jmos, 19-Jan-13",7.0,7.0,Won (33%),Drew (33%),Won (33%),29,15,21,9,6,4,2,2,0,0,0,0,420,313,34,22,55,63,329,227
80,12,11,52.5,47.5,85,87,6,11,19,9,17,18,2,3,12,11,1,3,6.35,6.5,Chelsea,Newcastle United,2,0,2,0,17:30,"Jmos, 25-Ago-12",11.0,9.0,Won (33%),Drew (33%),Won (33%),12,11,9,10,2,1,0,0,1,0,0,0,540,490,13,21,64,77,462,391
81,15,8,55.1,44.9,69,69,8,12,23,26,22,11,6,2,5,11,4,3,6.33,6.77,Norwich,Queens Park Rangers,1,1,1,1,15:00,"Jmos, 25-Ago-12",6.0,3.0,Won (67%),Drew (17%),Won (17%),15,8,11,3,4,4,0,0,0,1,0,0,399,328,29,15,65,61,305,251
82,16,9,47.4,52.6,65,76,6,11,29,41,21,22,6,3,12,12,2,3,6.47,6.58,Reading,Newcastle United,0,0,2,2,15:00,"Jmos, 29-Sep-12",6.0,12.0,Won (33%),Drew (0%),Won (67%),16,9,14,8,2,1,0,0,0,0,0,0,400,441,38,17,62,80,300,342
83,14,11,44.2,55.8,78,85,8,5,13,23,19,15,3,3,9,6,5,3,6.74,7.06,West Bromwich Albion,Swansea,1,1,2,1,15:00,"Jmos, 09-Mac-13",6.0,10.0,Won (33%),Drew (0%),Won (67%),15,11,11,5,2,5,0,1,1,0,1,0,476,604,12,16,53,65,411,523
84,6,17,36.0,64.0,63,74,4,9,20,15,24,14,3,10,10,12,7,3,6.71,6.86,Sunderland,Southampton,0,0,1,1,15:00,"Jpl, 12-Mei-13",6.0,6.0,Won (33%),Drew (33%),Won (33%),6,17,5,12,1,5,0,0,0,0,0,0,313,556,27,33,61,64,225,453
