,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
0,22,12,60.9,39.1,80,75,14,14,29,17,14,32,9,2,26,7,1,2,6.44,6.04,Chelsea,Southampton,1,1,1,1,13:30,"Jpl, 15-Mac-15",15.0,7.0,Won (50%),Drew (33%),Won (17%),22,12,14,7,8,3,0,1,0,1,0,0,638,413,23,13,64,73,549,321
1,16,6,58.5,41.5,90,84,12,16,19,11,32,21,14,2,10,18,2,1,6.88,7.43,Manchester City,Chelsea,0,0,1,1,16:00,"Jpl, 21-Sep-14",14.0,10.0,Won (67%),Drew (0%),Won (33%),16,6,13,1,3,4,0,1,0,0,0,0,601,427,34,12,46,49,519,365
2,20,11,46.6,53.4,71,79,10,10,34,30,17,29,7,4,11,12,2,5,6.59,6.87,Leicester,Liverpool,1,1,1,3,19:45,"Jnne, 02-Des-14",4.0,8.0,Won (17%),Drew (17%),Won (67%),21,11,12,5,7,4,1,2,0,0,1,0,394,457,26,16,62,67,305,372
3,15,12,48.5,51.5,78,80,8,7,22,16,20,21,9,5,17,10,5,9,6.8,6.74,Aston Villa,Liverpool,0,1,0,2,15:00,"Jmos, 17-Jan-15",8.0,7.0,Won (33%),Drew (33%),Won (33%),15,12,11,10,4,2,0,0,0,0,0,0,457,489,29,10,83,66,344,407
4,16,7,72.9,27.1,88,70,11,13,13,17,14,24,11,4,17,7,1,4,,6.89,Manchester City,Stoke,0,0,0,1,15:00,"Jmos, 30-Ago-14",7.0,2.0,Won (50%),Drew (50%),Won (0%),16,7,13,6,3,0,0,1,0,0,0,0,705,264,29,19,38,57,637,188
5,17,12,62.3,37.7,82,77,8,10,22,31,21,12,10,3,12,14,5,3,6.82,6.76,Manchester City,Burnley,2,0,2,2,15:00,"Jpl, 28-Des-14",18.0,7.0,Won (75%),Drew (25%),Won (0%),17,12,13,7,4,5,0,0,0,0,0,0,600,365,27,13,72,64,501,287
6,11,10,43.7,56.3,77,81,7,7,22,21,28,19,5,6,11,19,5,6,6.85,6.62,Stoke,Everton,1,0,2,0,19:45,"Jtan, 04-Mac-15",4.0,8.0,Won (17%),Drew (50%),Won (33%),11,10,9,6,2,4,0,0,0,0,0,0,395,510,28,29,73,65,294,416
7,11,10,48.7,51.3,78,78,5,7,11,20,23,23,7,5,10,11,4,5,7.04,6.7,West Ham,Queens Park Rangers,1,0,2,0,16:15,"Jpl, 05-Okt-14",5.0,4.0,Won (50%),Drew (25%),Won (25%),12,10,5,9,6,1,0,0,0,0,1,0,437,458,30,16,75,70,331,371
8,20,5,76.4,23.6,91,71,10,6,15,12,16,16,10,2,12,11,5,9,6.94,6.73,Manchester United,Aston Villa,1,0,3,1,15:00,"Jmos, 04-Apr-15",18.0,4.0,Won (83%),Drew (17%),Won (0%),20,5,15,2,5,3,0,0,0,0,0,0,782,244,41,6,76,74,664,164
9,16,4,59.6,40.4,84,73,7,8,15,11,16,15,7,1,4,12,6,4,6.63,6.75,Swansea,Sunderland,0,1,1,1,15:00,"Jmos, 07-Feb-15",9.0,5.0,Won (33%),Drew (50%),Won (17%),16,4,11,4,5,0,0,0,0,0,0,0,562,383,31,6,45,66,484,311
10,10,11,40.1,59.9,78,83,8,6,17,17,17,12,7,7,7,7,2,6,7.08,6.75,Aston Villa,Newcastle United,0,0,0,0,12:45,"Jmos, 23-Ago-14",5.0,9.0,Won (0%),Drew (33%),Won (67%),10,11,8,8,2,3,0,0,0,0,0,0,378,559,25,21,55,59,298,473
11,7,12,35.9,64.1,67,79,6,8,23,17,13,20,2,3,16,10,1,4,6.52,6.64,West Bromwich Albion,Southampton,1,0,1,0,15:00,"Jmos, 28-Feb-15",6.0,3.0,Won (33%),Drew (33%),Won (33%),7,12,3,9,4,3,0,0,0,0,0,0,321,576,16,25,81,78,224,473
12,14,8,52.3,47.7,69,67,7,3,30,31,22,21,1,3,16,20,6,6,6.89,6.58,Queens Park Rangers,Everton,0,1,1,2,16:00,"Jpl, 22-Mac-15",4.0,11.0,Won (17%),Drew (33%),Won (50%),14,8,11,6,3,1,0,1,0,0,0,0,452,413,35,12,84,101,332,299
13,13,12,45.5,54.5,78,83,4,11,20,16,20,14,9,1,13,14,5,6,6.66,6.54,West Bromwich Albion,Everton,0,1,0,2,15:00,"Jmos, 13-Sep-14",4.0,6.0,Won (17%),Drew (33%),Won (50%),13,12,11,12,2,0,0,0,0,0,0,0,471,567,34,5,80,78,357,484
14,13,6,59.7,40.3,81,72,10,8,17,10,16,18,6,1,9,7,8,4,6.78,6.71,Southampton,Liverpool,0,1,0,2,16:15,"Jpl, 22-Feb-15",7.0,7.0,Won (50%),Drew (0%),Won (50%),13,6,7,6,6,0,0,0,0,0,0,0,574,389,26,3,72,59,474,324
15,13,20,56.9,43.1,80,79,6,12,12,18,14,11,6,8,6,5,3,2,6.79,6.85,Sunderland,West Ham,1,1,1,1,15:00,"Jmos, 13-Des-14",9.0,3.0,Won (50%),Drew (33%),Won (17%),13,20,9,15,3,5,0,0,1,0,0,0,487,368,33,31,75,60,377,275
16,18,12,44.9,55.1,71,73,8,12,17,28,15,16,5,4,11,12,3,2,6.68,6.97,West Ham,Chelsea,0,1,0,1,19:45,"Jtan, 04-Mac-15",3.0,11.0,Won (17%),Drew (17%),Won (67%),18,12,14,9,4,1,0,2,0,0,0,0,370,451,29,15,75,75,265,360
17,14,14,49.5,50.5,72,70,9,3,23,39,16,17,9,5,9,11,10,7,6.82,6.71,Newcastle United,Aston Villa,1,0,1,0,15:00,"Jmos, 28-Feb-15",8.0,4.0,Won (67%),Drew (33%),Won (0%),14,14,3,11,9,3,2,0,0,0,0,0,383,394,24,22,70,103,283,269
18,7,17,60.6,39.4,86,76,10,8,13,4,17,28,7,3,15,11,2,5,6.59,6.72,Tottenham,Liverpool,0,1,0,3,13:30,"Jpl, 31-Ago-14",4.0,13.0,Won (17%),Drew (33%),Won (50%),7,17,5,11,2,4,0,1,0,1,0,0,588,381,23,9,68,64,495,306
19,8,10,47.2,52.8,79,78,10,4,14,20,13,29,7,4,20,11,7,4,6.62,6.86,Hull,Southampton,0,1,0,1,15:00,"Jmos, 01-Nov-14",7.0,13.0,Won (17%),Drew (0%),Won (83%),8,10,6,9,2,1,0,0,0,0,0,0,500,559,24,10,86,89,390,459
20,28,7,75.1,24.9,90,68,22,2,14,15,12,20,5,2,10,8,4,5,7.08,6.67,Arsenal,Sunderland,0,0,0,0,19:45,"Jtan, 20-Mei-15",10.0,4.0,Won (67%),Drew (17%),Won (17%),28,7,28,5,0,1,0,1,0,0,0,0,837,279,35,4,23,78,772,194
21,7,15,40.2,59.8,65,77,10,6,23,22,12,16,2,4,11,11,4,6,6.65,6.96,Burnley,Southampton,0,0,1,0,15:00,"Jmos, 13-Des-14",10.0,11.0,Won (33%),Drew (33%),Won (33%),7,15,4,9,2,5,1,0,0,1,0,0,350,520,15,33,68,98,267,389
