,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
0,14,14,36.4,63.6,74,84,9,4,9,18,15,21,3,6,13,11,4,6,6.38,6.51,Mainz 05,Werder Bremen,1,0,2,1,17:00,"Jpl, 04-Nov-18",7,11,Won (17%),Drew (33%),Won (50%),14,14,11,9,3,5,0,0,0,0,0,0,397,683,19,23,80,65,298,595
1,15,3,76.1,23.9,89,72,10,4,13,3,9,12,9,1,8,7,2,3,6.85,6.96,Bayern Munich,Bayer Leverkusen,2,1,3,1,14:30,"Jmos, 15-Sep-18",14,5,Won (67%),Drew (33%),Won (0%),15,3,13,2,2,0,0,0,0,1,0,0,865,271,23,3,66,61,773,207
2,28,3,69.5,30.5,87,72,9,4,19,10,8,16,14,3,7,4,5,2,6.59,6.45,Bayern Munich,Werder Bremen,0,0,1,0,14:30,"Jmos, 20-Apr-19",18,4,Won (100%),Drew (0%),Won (0%),28,3,18,3,10,0,0,0,0,0,0,0,669,294,42,7,55,62,572,225
3,13,10,56.2,43.8,83,79,2,6,24,13,11,17,6,3,10,6,3,2,6.68,6.62,Wolfsburg,Borussia M.Gladbach,1,1,2,2,14:30,"Jmos, 29-Sep-18",8,8,Won (50%),Drew (17%),Won (33%),13,10,8,9,5,1,0,0,0,0,0,0,533,416,30,12,81,59,421,345
4,10,11,46.0,54.0,77,80,8,9,11,23,13,22,7,9,10,7,2,3,6.65,7.21,Borussia Dortmund,RB Leipzig,3,1,4,1,17:00,"Jpl, 26-Ago-18",4,5,Won (25%),Drew (25%),Won (50%),11,11,6,10,3,1,1,0,0,0,1,0,403,472,12,26,67,42,322,401
5,17,8,40.4,59.6,84,90,4,7,6,9,28,19,4,4,15,16,5,4,6.64,6.8,Hoffenheim,Borussia Dortmund,1,0,1,1,14:30,"Jmos, 22-Sep-18",9,11,Won (17%),Drew (33%),Won (50%),17,8,14,2,3,6,0,0,0,0,0,0,418,611,13,18,46,35,358,558
6,16,5,57.6,42.4,78,70,5,4,28,23,11,20,9,0,11,7,5,7,6.58,6.52,Schalke 04,Hertha Berlin,0,1,0,2,17:00,"Jpl, 02-Sep-18",7,5,Won (67%),Drew (0%),Won (33%),16,5,9,4,6,1,0,0,1,0,0,0,480,354,26,6,62,76,390,272
7,19,20,50.2,49.8,79,76,14,12,23,16,30,19,4,3,11,13,2,4,6.8,6.56,Eintracht Frankfurt,Hoffenheim,1,1,3,2,14:30,"Jmos, 02-Mac-19",4,6,Won (17%),Drew (50%),Won (33%),19,20,12,19,7,1,0,0,0,0,0,0,441,437,23,20,53,72,365,345
8,14,13,55.2,44.8,82,80,9,7,25,18,17,17,4,3,8,8,7,4,6.4,6.6,Werder Bremen,Hannover 96,0,0,1,1,14:30,"Jmos, 25-Ago-18",13,7,Won (50%),Drew (17%),Won (33%),14,13,12,10,2,3,0,0,0,0,0,0,566,461,24,13,64,80,477,366
9,10,16,37.9,62.1,83,89,9,18,12,11,11,16,1,6,8,5,6,4,6.56,6.98,Schalke 04,Borussia M.Gladbach,0,0,0,2,17:30,"Jmos, 02-Feb-19",8,11,Won (0%),Drew (67%),Won (33%),10,16,7,10,3,6,0,0,0,0,0,0,362,590,10,15,51,31,301,541
10,16,6,44.1,55.9,76,79,4,9,17,20,26,26,7,5,14,19,4,5,6.63,6.95,Fortuna Duesseldorf,Bayer Leverkusen,0,0,1,2,17:30,"Jtan, 26-Sep-18",6,14,Won (33%),Drew (0%),Won (67%),16,6,9,4,6,2,0,0,1,0,0,0,436,550,20,11,62,56,352,481
11,22,13,50.3,49.7,77,79,4,3,27,14,18,10,5,3,7,8,7,6,6.42,6.65,Augsburg,Freiburg,2,0,4,1,17:00,"Jpl, 30-Sep-18",8,10,Won (17%),Drew (33%),Won (50%),22,14,19,10,2,3,0,0,1,0,0,1,433,426,20,12,79,70,334,343
12,18,14,56.4,43.6,80,73,7,9,15,22,16,18,4,6,9,11,6,3,6.6,6.22,Hannover 96,Fortuna Duesseldorf,0,0,0,1,14:30,"Jmos, 22-Des-18",13,5,Won (60%),Drew (20%),Won (20%),18,14,13,10,5,3,0,1,0,0,0,0,466,361,17,14,61,68,388,279
13,18,9,44.6,55.4,77,79,6,4,19,15,23,22,4,2,13,16,1,4,7.01,6.71,RB Leipzig,VfB Stuttgart,1,0,2,0,19:30,"Jtan, 26-Sep-18",1,0,Won (50%),Drew (50%),Won (0%),18,9,13,7,5,2,0,0,0,0,0,0,431,539,23,18,64,72,341,448
