,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
0,9,22,36.7,63.3,71,84,5,18,16,15,31,22,2,14,10,11,5,7,7.01,6.8,Bologna,Inter,1,0,1,1,19:45,"Jpl, 24-Nov-13",9.0,13.0,Won (33%),Drew (0%),Won (67%),9.0,22.0,5.0,14.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,268.0,455.0,12.0,41.0,61.0,39.0,195.0,375.0
1,15,15,54.5,45.5,87,85,10,14,8,12,12,17,7,6,7,8,4,7,6.85,6.77,Fiorentina,Torino,0,0,2,2,19:45,"Jpl, 18-Mei-14",7.0,6.0,Won (33%),Drew (50%),Won (17%),15.0,15.0,11.0,11.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,553.0,467.0,12.0,24.0,66.0,59.0,471.0,382.0
2,16,17,59.5,40.5,86,82,11,15,10,15,19,20,4,1,8,14,3,5,6.97,6.79,Napoli,Lazio,1,1,4,2,14:00,"Jpl, 13-Apr-14",10.0,6.0,Won (50%),Drew (33%),Won (17%),16.0,17.0,11.0,14.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,589.0,400.0,15.0,9.0,63.0,61.0,508.0,330.0
3,20,7,52.7,47.3,86,86,9,6,11,6,19,18,8,4,14,9,1,4,6.95,7.28,Juventus,Inter,1,0,3,1,19:45,"Jpl, 02-Feb-14",9.0,7.0,Won (50%),Drew (17%),Won (33%),20.0,7.0,13.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,501.0,15.0,19.0,69.0,55.0,469.0,427.0
4,13,13,41.1,58.9,66,76,5,10,17,9,26,14,4,9,10,21,0,4,,6.73,Chievo,Catania,1,0,2,0,14:00,"Jpl, 23-Feb-14",6.0,8.0,Won (33%),Drew (17%),Won (50%),13.0,13.0,9.0,9.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,311.0,441.0,18.0,28.0,54.0,63.0,239.0,350.0
5,15,6,59.8,40.2,90,84,18,2,9,7,29,22,2,5,14,13,2,7,7.24,6.82,Inter,Torino,1,0,1,0,14:00,"Jpl, 09-Mac-14",12.0,7.0,Won (50%),Drew (50%),Won (0%),15.0,6.0,12.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,415.0,24.0,17.0,89.0,69.0,497.0,328.0
6,10,17,46.3,53.7,79,85,8,7,17,16,26,11,3,6,7,10,5,6,6.6,6.77,Parma Calcio 1913,Sassuolo,1,1,3,1,11:30,"Jpl, 06-Okt-13",3.0,3.0,Won (0%),Drew (100%),Won (0%),10.0,17.0,6.0,12.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,450.0,520.0,15.0,22.0,76.0,48.0,355.0,450.0
7,21,10,67.2,32.8,87,71,11,8,19,9,24,27,9,3,13,11,5,3,6.99,6.82,Roma,Catania,1,0,4,0,14:00,"Jpl, 22-Des-13",10.0,10.0,Won (17%),Drew (50%),Won (33%),21.0,10.0,17.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,303.0,21.0,17.0,78.0,42.0,521.0,244.0
8,18,9,58.6,41.4,85,75,20,12,19,20,16,26,10,2,10,12,3,4,6.4,6.87,Inter,Roma,0,3,0,3,19:45,"Jmos, 05-Okt-13",5.0,13.0,Won (0%),Drew (33%),Won (67%),18.0,9.0,13.0,4.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,501.0,357.0,42.0,5.0,41.0,63.0,418.0,288.0
9,17,10,51.0,49.0,78,75,12,8,23,22,28,24,1,5,7,19,3,3,6.73,6.32,Lazio,Livorno,2,0,2,0,14:00,"Jpl, 15-Des-13",11.0,3.0,Won (83%),Drew (17%),Won (0%),17.0,10.0,11.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,456.0,436.0,17.0,11.0,60.0,55.0,378.0,369.0
