,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
0,4,15,49.9,50.1,77,79,6,6,29,21,11,17,3,4,14,5,1,1,6.52,6.97,Cagliari,Torino,0,0,0,0,19:30,"Jtat, 26-Nov-18",6.0,17.0,Won (0%),Drew (17%),Won (83%),4,15,3,12,1,3,0,0,0,0,0,0,491,496,15,28,68,67,408,401
1,21,18,38.8,61.2,82,87,12,5,16,10,14,15,7,6,4,7,3,1,6.65,6.89,Lazio,Inter,0,2,0,3,19:30,"Jtat, 29-Okt-18",7.0,10.0,Won (33%),Drew (17%),Won (50%),21,18,15,9,6,7,0,2,0,0,0,0,408,641,27,13,52,65,328,562
2,14,13,46.8,53.2,74,76,1,6,24,21,19,16,7,3,10,12,3,2,6.98,6.44,Cagliari,Sampdoria,0,0,0,0,20:00,"Jtan, 26-Sep-18",6.0,13.0,Won (17%),Drew (33%),Won (50%),14,13,9,10,5,2,0,0,0,1,0,0,482,545,22,14,96,66,361,465
3,12,12,60.1,39.9,91,83,8,4,10,6,13,17,9,5,10,10,2,5,6.7,6.7,Sassuolo,AC Milan,0,1,1,4,19:30,"Jpl, 30-Sep-18",9.0,10.0,Won (33%),Drew (17%),Won (50%),12,12,8,9,4,2,0,1,0,0,0,0,621,414,29,13,29,66,563,335
4,11,9,49.3,50.7,76,75,4,7,31,29,16,15,5,5,9,8,2,2,6.38,7.06,Chievo,Cagliari,0,3,0,3,19:30,"Ijm, 29-Mac-19",7.0,9.0,Won (50%),Drew (0%),Won (50%),11,9,9,5,2,3,0,1,0,0,0,0,483,495,28,14,72,95,383,385
5,8,11,37.8,62.2,78,86,14,9,19,12,16,19,4,1,13,12,4,2,6.34,7.0,Chievo,AC Milan,1,1,1,2,19:30,"Jmos, 09-Mac-19",6.0,16.0,Won (0%),Drew (17%),Won (83%),8,11,5,6,3,4,0,1,0,0,0,0,393,649,18,8,58,76,317,564
6,16,14,57.5,42.5,86,81,8,11,9,7,18,15,3,6,9,11,6,2,6.6,6.91,Empoli,SPAL 2013,1,2,2,4,14:00,"Jmos, 20-Apr-19",2.0,2.0,Won (0%),Drew (100%),Won (0%),16,14,11,6,5,6,0,1,0,1,0,0,476,351,9,17,41,51,425,283
7,11,14,55.8,44.2,89,85,18,5,13,16,13,9,7,4,6,8,1,5,7.16,6.89,AC Milan,Inter,0,1,2,3,19:30,"Jpl, 17-Mac-19",7.0,8.0,Won (17%),Drew (50%),Won (33%),11,14,7,10,4,2,0,1,0,1,0,0,527,418,31,17,51,37,445,363
8,9,14,41.5,58.5,70,82,6,9,20,15,26,11,1,10,6,11,4,2,6.38,6.74,Udinese,Fiorentina,0,0,1,1,14:00,"Jpl, 03-Feb-19",5.0,11.0,Won (17%),Drew (17%),Won (67%),9,14,5,8,2,6,2,0,0,0,0,0,345,487,8,26,63,55,272,406
9,14,15,44.9,55.1,79,82,9,13,25,14,22,17,4,7,12,16,4,4,6.34,6.86,Udinese,AC Milan,0,0,0,1,19:30,"Jpl, 04-Nov-18",8.0,8.0,Won (33%),Drew (33%),Won (33%),14,15,12,14,2,1,0,0,0,0,0,0,380,467,14,19,52,55,311,392
10,17,6,61.6,38.4,87,80,10,5,17,16,11,18,5,0,8,7,5,4,6.89,6.62,Juventus,Udinese,2,0,4,1,19:30,"Ijm, 08-Mac-19",17.0,4.0,Won (83%),Drew (17%),Won (0%),17,6,12,6,4,0,0,0,1,0,0,0,672,421,20,4,66,67,582,350
