,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
207,11,16,0,0,78,76,13,6,13,9,18,27,7,4,17,8,5,2,7.02,6.6,Lecce,Catania,0,0,0,1,17:00,"Jmos, 26-Nov-11",8,7,Won (50%),Drew (17%),Won (33%),11,16,8,10,2,6,1,0,0,0,0,0,477,394,29,17,89,61,355,311
208,27,9,0,0,77,70,6,12,26,16,18,22,21,2,11,12,3,4,6.57,6.7,Cesena,Lecce,0,0,0,1,14:00,"Jpl, 06-Nov-11",7,7,Won (50%),Drew (17%),Won (33%),27,9,16,5,11,1,0,3,0,0,0,0,481,298,53,9,76,88,348,194
209,12,15,63,37,76,65,16,7,7,13,25,27,1,2,25,17,7,2,6.78,6.93,Genoa,Bologna,1,0,2,1,14:00,"Jpl, 18-Des-11",9,9,Won (33%),Drew (33%),Won (33%),12,15,11,11,1,3,0,1,0,0,0,0,543,327,18,17,59,63,455,244
210,11,13,0,0,89,78,8,8,9,12,28,30,4,4,14,20,4,1,6.77,7.09,Inter,Parma Calcio 1913,3,0,5,0,19:45,"Jmos, 07-Jan-12",13,7,Won (67%),Drew (17%),Won (17%),11,13,9,9,1,4,1,0,0,0,0,0,601,453,15,20,71,58,506,371
211,17,6,0,0,85,70,16,6,10,7,18,37,5,3,28,11,3,1,7.12,7.17,Roma,Parma Calcio 1913,1,0,1,0,14:00,"Jpl, 19-Feb-12",11,3,Won (67%),Drew (33%),Won (0%),17,6,12,3,3,1,2,2,0,0,0,0,579,341,18,12,66,65,475,257
212,20,14,0,0,75,83,9,9,9,7,13,17,3,7,14,10,3,4,6.83,6.45,Parma Calcio 1913,Udinese,0,0,2,0,14:00,"Jpl, 20-Nov-11",9,5,Won (50%),Drew (33%),Won (17%),20,14,16,12,2,2,1,0,1,0,0,0,411,577,22,30,67,61,316,483
213,15,25,0,0,74,77,12,15,13,11,25,37,2,11,27,19,5,2,6.62,7.08,Cesena,Parma Calcio 1913,0,1,2,2,14:00,"Jpl, 25-Mac-12",3,5,Won (0%),Drew (67%),Won (33%),15,25,13,16,2,9,0,0,0,0,0,0,339,447,10,34,68,83,260,321
214,15,8,0,0,86,80,10,8,7,6,24,22,4,4,19,19,2,2,6.9,6.56,Juventus,Palermo FC,1,0,3,0,14:00,"Jpl, 20-Nov-11",5,11,Won (17%),Drew (0%),Won (83%),15,8,11,3,0,3,4,2,0,0,0,0,655,436,21,10,73,57,553,367
215,14,6,0,0,79,68,9,8,19,25,15,25,9,5,19,13,5,3,6.72,6.86,Novara,Genoa,0,1,1,1,14:00,"Jmos, 07-Apr-12",2,3,Won (0%),Drew (67%),Won (33%),14,6,9,3,4,3,1,0,0,0,0,0,493,360,51,23,47,80,393,254
216,13,8,0,0,70,71,7,4,14,6,13,17,9,3,9,9,1,1,6.9,6.85,Chievo,Parma Calcio 1913,0,0,1,2,14:00,"Jpl, 05-Feb-12",2,4,Won (17%),Drew (50%),Won (33%),12,9,5,4,7,3,0,1,0,0,0,1,436,440,31,24,73,63,328,350
