,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
0,9,17,40.0,60.0,77,83,9,15,8,28,19,15,4,6,10,12,3,3,6.54,6.72,Verona,Roma,0,1,0,1,11:30,"Jpl, 04-Feb-18",4.0,11.0,Won (0%),Drew (50%),Won (50%),9.0,17.0,7.0,12.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,388.0,586.0,32.0,28.0,58.0,60.0,296.0,496.0
1,13,14,44.5,55.5,85,89,10,7,11,13,12,17,7,4,9,4,3,1,6.84,6.87,AC Milan,Inter,0,0,0,0,17:30,"Jtan, 04-Apr-18",11.0,7.0,Won (50%),Drew (33%),Won (17%),13.0,14.0,10.0,12.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,482.0,600.0,26.0,30.0,61.0,48.0,392.0,520.0
2,13,13,50.0,50.0,80,81,12,17,18,11,24,24,5,7,15,14,1,3,6.78,6.68,Atalanta,Lazio,2,2,3,3,19:45,"Jpl, 17-Des-17",7.0,13.0,Won (17%),Drew (17%),Won (67%),13.0,13.0,10.0,10.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,501.0,499.0,10.0,17.0,79.0,54.0,410.0,427.0
3,25,4,80.7,19.3,90,57,13,4,18,10,9,29,7,0,19,9,3,1,7.09,6.14,Juventus,Crotone,0,0,3,0,19:45,"Jpl, 26-Nov-17",13.0,0.0,Won (100%),Drew (0%),Won (0%),25.0,4.0,18.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,914.0,220.0,30.0,4.0,57.0,64.0,826.0,152.0
4,16,14,40.7,59.3,74,85,4,14,13,18,17,13,5,9,11,11,3,3,6.57,6.77,Sassuolo,Roma,0,1,0,1,19:45,"Jpl, 20-Mei-18",5.0,14.0,Won (0%),Drew (33%),Won (67%),16.0,15.0,12.0,12.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,376.0,547.0,17.0,27.0,60.0,57.0,293.0,463.0
5,17,2,35.6,64.4,75,82,11,15,20,11,15,20,9,6,12,10,3,4,6.61,6.6,Sassuolo,Sampdoria,0,0,1,0,17:00,"Jpl, 06-Mei-18",9.0,6.0,Won (50%),Drew (33%),Won (17%),17.0,2.0,9.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,594.0,24.0,14.0,73.0,55.0,236.0,525.0
6,14,17,36.7,63.3,73,85,3,10,12,14,18,9,4,7,7,14,5,0,6.63,,Verona,Sampdoria,0,0,0,0,19:45,"Jtan, 20-Sep-17",4.0,16.0,Won (17%),Drew (17%),Won (67%),14.0,17.0,11.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,614.0,18.0,33.0,79.0,64.0,258.0,515.0
7,11,16,52.4,47.6,79,78,8,5,17,15,13,9,6,2,7,11,4,2,6.71,6.38,Genoa,Chievo,0,0,1,1,19:45,"Jtan, 20-Sep-17",6.0,8.0,Won (33%),Drew (17%),Won (50%),11.0,16.0,9.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,479.0,22.0,18.0,76.0,54.0,432.0,405.0
8,15,10,51.5,48.5,81,78,8,9,8,5,10,20,7,5,10,8,3,5,6.51,6.58,Roma,Bologna,1,0,1,0,19:45,"Jmos, 28-Okt-17",15.0,3.0,Won (67%),Drew (33%),Won (0%),15.0,10.0,11.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,485.0,23.0,12.0,55.0,81.0,435.0,389.0
9,9,15,49.8,50.2,74,75,7,6,18,16,21,11,7,7,7,14,1,1,6.74,6.39,Crotone,Udinese,0,1,0,3,18:00,"Jtat, 04-Des-17",1.0,2.0,Won (50%),Drew (0%),Won (50%),9.0,15.0,6.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,497.0,31.0,18.0,85.0,82.0,381.0,396.0
