,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
0,11,12,37.6,62.4,66,79,9,6,12,16,12,14,5,6,7,6,7,6,6.61,6.56,Leganes,Villarreal,0,0,3,1,11:00,"Jpl, 03-Des-17",4.0,4.0,Won (33%),Drew (33%),Won (33%),11,12,5,6,5,5,1,1,0,0,0,0,294,486,19,17,73,76,201,392
1,19,4,67.5,32.5,86,75,13,12,21,12,13,11,4,4,7,7,2,2,6.52,6.96,Celta Vigo,Atletico Madrid,0,1,0,1,15:15,"Jpl, 22-Okt-17",5.0,13.0,Won (17%),Drew (17%),Won (67%),19,4,11,3,8,1,0,0,0,0,0,0,673,324,21,13,62,53,590,257
2,12,12,52.4,47.6,79,83,11,12,15,9,12,19,8,10,12,8,3,5,6.69,6.93,Deportivo La Coruna,Valencia,0,1,1,2,19:45,"Jmos, 13-Jan-18",6.0,8.0,Won (17%),Drew (50%),Won (33%),12,12,9,7,3,5,0,0,0,0,0,0,497,451,36,18,63,50,397,383
3,10,8,64.4,35.6,80,64,17,11,34,16,18,22,7,5,10,15,4,3,7.15,6.55,Valencia,Getafe,0,1,1,2,18:30,"Jtan, 18-Apr-18",9.0,8.0,Won (33%),Drew (33%),Won (33%),10,8,8,8,2,0,0,0,0,0,0,0,572,319,32,14,53,74,486,228
4,10,10,32.3,67.7,70,88,14,22,18,11,32,11,8,3,7,11,2,3,7.14,6.69,Atletico Madrid,Real Betis,0,0,0,0,19:45,"Jpl, 22-Apr-18",12.0,2.0,Won (83%),Drew (17%),Won (0%),10,10,5,7,5,1,0,2,0,0,0,0,346,719,18,8,47,50,278,661
5,6,7,47.1,52.9,61,64,6,7,21,29,11,20,9,7,9,4,4,7,6.4,6.83,Getafe,Eibar,0,0,0,0,12:00,"Jmos, 09-Des-17",9.0,8.0,Won (33%),Drew (33%),Won (33%),6,7,2,6,4,0,0,0,0,1,0,0,352,391,19,23,81,103,252,265
6,13,9,46.8,53.2,77,82,11,9,13,12,23,21,3,4,13,16,2,1,6.51,,Espanyol,Valencia,0,0,0,2,15:15,"Jpl, 19-Nov-17",6.0,7.0,Won (33%),Drew (0%),Won (67%),13,9,9,6,4,2,0,1,0,0,0,0,454,513,22,19,69,73,363,420
7,14,15,32.0,68.0,62,81,7,6,19,23,23,22,2,1,16,12,8,0,6.65,,Levante,Espanyol,0,0,1,1,11:00,"Jpl, 04-Mac-18",6.0,7.0,Won (33%),Drew (33%),Won (33%),14,15,6,12,7,3,0,0,1,0,0,0,276,588,19,38,73,79,183,471
8,21,13,58.4,41.6,78,68,11,9,30,17,15,17,9,4,9,8,3,4,6.77,6.57,Espanyol,Levante,0,0,0,0,20:00,"Ijm, 13-Okt-17",9.0,8.0,Won (33%),Drew (50%),Won (17%),21,13,16,11,5,1,0,1,0,0,0,0,487,344,36,16,67,77,382,249
9,13,11,43.0,57.0,70,73,10,7,16,13,12,21,4,5,14,10,2,2,6.4,6.52,Getafe,Deportivo Alaves,2,0,4,1,12:00,"Jmos, 18-Nov-17",6.0,9.0,Won (20%),Drew (40%),Won (40%),13,11,9,7,3,4,0,0,1,0,0,0,340,450,18,19,66,69,255,361
10,12,13,65.6,34.4,90,80,13,5,9,8,20,15,4,3,10,12,4,5,7.18,6.5,Barcelona,Malaga,1,0,2,0,19:45,"Jmos, 21-Okt-17",3.0,4.0,Won (33%),Drew (33%),Won (33%),12,13,10,11,2,2,0,0,0,0,0,0,730,385,11,16,71,43,645,326
11,10,17,60.6,39.4,86,77,8,10,14,23,13,14,4,3,10,8,3,4,7.16,7.22,Celta Vigo,Valencia,0,0,1,1,15:15,"Jmos, 21-Apr-18",13.0,8.0,Won (67%),Drew (0%),Won (33%),10,17,8,10,2,6,0,1,0,0,0,0,602,390,23,20,78,48,501,321
12,15,11,49.5,50.5,85,86,6,9,6,9,17,18,7,3,11,6,2,3,6.48,7.1,Real Sociedad,Barcelona,2,1,2,4,19:45,"Jpl, 14-Jan-18",6.0,14.0,Won (17%),Drew (17%),Won (67%),15,11,12,8,3,3,0,0,0,0,0,0,477,486,20,6,50,49,401,428
13,13,11,63.1,36.9,84,69,18,12,25,13,19,22,4,3,15,9,5,1,6.58,,Las Palmas,Girona,1,2,1,2,17:30,"Jmos, 19-Mei-18",13.0,10.0,Won (83%),Drew (0%),Won (17%),13,11,9,9,3,2,0,0,1,0,0,0,509,300,21,15,57,72,430,211
14,16,10,55.5,44.5,82,78,7,7,15,9,33,19,5,6,14,19,2,3,6.8,6.62,Atletico Madrid,Real Sociedad,0,1,2,1,15:15,"Jmos, 02-Des-17",10.0,2.0,Won (83%),Drew (0%),Won (17%),16,10,12,4,4,5,0,0,0,1,0,0,552,441,20,14,58,82,472,343
15,12,9,39.6,60.4,84,87,7,13,4,13,15,33,7,0,25,10,3,4,6.62,6.9,Valencia,Real Betis,1,0,2,0,19:45,"Jpl, 04-Mac-18",13.0,7.0,Won (33%),Drew (33%),Won (33%),12,9,8,7,3,2,1,0,0,0,0,0,446,676,17,7,57,63,370,606
16,16,10,55.6,44.4,85,79,16,7,12,17,18,23,8,3,17,14,3,0,6.53,,Real Sociedad,Celta Vigo,1,1,1,2,17:30,"Jpl, 21-Jan-18",9.0,9.0,Won (33%),Drew (33%),Won (33%),16,10,13,7,2,2,0,0,1,1,0,0,593,474,30,3,48,72,515,399
17,16,8,59.2,40.8,78,66,14,5,18,9,21,19,8,2,12,13,3,5,6.93,6.77,Valencia,Eibar,0,0,0,0,17:30,"Jpl, 29-Apr-18",9.0,9.0,Won (33%),Drew (17%),Won (50%),16,8,9,5,5,3,2,0,0,0,0,0,527,360,24,11,62,90,438,259
18,27,3,59.1,40.9,91,83,13,12,4,6,22,21,9,2,16,15,6,3,6.87,6.75,Real Madrid,Las Palmas,1,0,3,0,19:45,"Jpl, 05-Nov-17",19.0,11.0,Won (50%),Drew (33%),Won (17%),27,3,21,3,6,0,0,0,0,0,0,0,683,472,33,7,51,49,598,416
19,22,6,34.3,65.7,76,87,6,14,12,7,19,17,8,3,7,15,5,5,6.54,6.54,Deportivo Alaves,Las Palmas,1,0,2,0,20:00,"Ijm, 08-Des-17",8.0,7.0,Won (17%),Drew (67%),Won (17%),22,6,16,3,6,3,0,0,0,0,0,0,315,602,25,14,42,39,248,548
20,9,12,30.5,69.5,75,87,9,12,7,9,26,20,3,9,12,17,2,7,7.09,7.02,Valencia,Barcelona,0,0,1,1,19:45,"Jpl, 26-Nov-17",8.0,17.0,Won (17%),Drew (33%),Won (50%),9,12,6,9,0,3,3,0,0,0,0,0,342,781,6,15,60,44,275,721
21,14,11,49.4,50.6,65,70,18,10,18,27,21,20,6,4,12,16,3,5,6.81,6.49,Eibar,Villarreal,1,0,1,0,20:30,"Jtan, 28-Feb-18",7.0,10.0,Won (33%),Drew (17%),Won (50%),14,11,10,8,4,3,0,0,0,0,0,0,406,413,26,12,98,89,282,311
22,12,13,61.4,38.6,90,83,22,5,7,8,14,19,3,8,13,9,4,3,6.99,6.41,Barcelona,Real Sociedad,0,0,1,0,19:45,"Jpl, 20-Mei-18",14.0,8.0,Won (67%),Drew (17%),Won (17%),12,13,9,7,3,6,0,0,0,0,0,0,623,392,11,16,55,52,554,323
23,14,16,38.2,61.8,83,89,12,13,8,14,15,12,4,7,9,12,7,1,6.57,6.9,Malaga,Real Madrid,0,1,1,2,19:45,"Jpl, 15-Apr-18",5.0,11.0,Won (0%),Drew (33%),Won (67%),14,16,8,11,6,3,0,2,0,0,0,0,429,694,17,17,63,58,349,614
24,16,9,57.5,42.5,88,83,6,2,11,12,23,18,6,0,7,17,5,3,6.92,6.44,Real Madrid,Malaga,2,1,3,2,15:15,"Jmos, 25-Nov-17",10.0,4.0,Won (67%),Drew (33%),Won (0%),16,9,10,8,5,1,0,0,1,0,0,0,556,407,20,13,73,55,463,339
25,25,16,50.6,49.4,87,84,9,19,8,8,17,11,9,6,6,9,5,1,6.46,6.64,Villarreal,Las Palmas,0,0,4,0,11:00,"Jpl, 22-Okt-17",5.0,6.0,Won (17%),Drew (50%),Won (33%),26,16,19,12,5,4,1,0,0,0,1,0,517,500,17,11,51,47,449,439
26,14,7,51.9,48.1,69,66,13,9,20,29,18,14,5,6,6,11,6,5,6.93,6.94,Eibar,Valencia,0,0,2,1,17:30,"Jmos, 16-Des-17",7.0,9.0,Won (33%),Drew (17%),Won (50%),14,7,10,3,4,4,0,0,0,0,0,0,444,416,30,10,97,83,317,319
27,18,16,58.2,41.8,84,72,15,5,15,12,23,24,6,4,12,15,6,5,6.49,6.72,Villarreal,Levante,1,0,2,1,17:30,"Jmos, 20-Jan-18",9.0,3.0,Won (67%),Drew (0%),Won (33%),18,16,14,12,3,3,0,0,1,1,0,0,488,346,13,31,67,56,406,258
28,14,10,54.2,45.8,81,75,7,4,19,25,9,16,5,5,11,6,6,2,6.68,6.78,Villarreal,Espanyol,0,0,0,0,19:00,"Alh, 21-Sep-17",8.0,7.0,Won (33%),Drew (50%),Won (17%),14,10,10,7,4,3,0,0,0,0,0,0,498,420,21,25,66,85,409,310
29,12,13,44.9,55.1,74,78,17,12,28,14,15,15,4,5,9,7,2,2,6.62,6.68,Athletic Bilbao,Celta Vigo,0,0,1,1,15:15,"Jmos, 31-Mac-18",11.0,6.0,Won (83%),Drew (0%),Won (17%),12,13,9,9,3,4,0,0,0,0,0,0,414,505,19,22,71,66,320,417
30,10,7,66.5,33.5,76,55,6,8,24,23,15,15,9,1,4,7,4,4,7.11,7.0,Eibar,Atletico Madrid,0,1,0,1,17:30,"Jmos, 13-Jan-18",3.0,13.0,Won (0%),Drew (17%),Won (83%),10,7,8,6,2,0,0,1,0,0,0,0,606,310,37,6,135,95,433,207
31,16,12,38.3,61.7,77,85,14,19,17,21,18,26,3,8,20,12,0,6,,7.37,Espanyol,Real Madrid,0,0,1,0,19:00,"Jnne, 27-Feb-18",1.0,22.0,Won (0%),Drew (0%),Won (100%),16,12,13,8,2,4,1,0,0,0,0,0,395,633,16,29,69,68,310,535
