,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
308,3,8,30.5,69.5,79,91,4,20,7,8,27,11,2,8,5,10,3,3,6.93,6.73,Atletico Madrid,Barcelona,0,0,1,1,19:45,"Jmos, 24-Nov-18",5.0,8.0,Won (0%),Drew (50%),Won (50%),3,8,1,2,2,6,0,0,0,0,0,0,333,756,12,16,38,35,283,704
309,19,10,47.7,52.3,74,76,9,6,23,18,16,13,8,4,5,12,1,4,6.73,6.46,Deportivo Alaves,Villarreal,0,1,2,1,17:30,"Jpl, 28-Okt-18",9.0,9.0,Won (50%),Drew (17%),Won (33%),19,10,14,7,4,3,1,0,0,0,0,0,440,489,37,14,90,80,313,395
310,18,7,66.8,33.2,82,66,7,8,29,33,10,16,5,0,9,9,2,4,5.92,6.76,Leganes,Real Sociedad,0,2,2,2,21:15,"Ijm, 24-Ago-18",4.0,6.0,Won (25%),Drew (25%),Won (50%),18,7,12,5,6,1,0,1,0,0,0,0,623,311,39,2,105,77,479,231
311,15,8,62.2,37.8,75,64,15,8,36,22,7,21,5,0,13,6,1,5,6.0,6.35,Eibar,Real Valladolid,0,0,1,2,11:00,"Jpl, 17-Mac-19",3.0,3.0,Won (33%),Drew (33%),Won (33%),15,8,10,7,5,0,0,0,0,1,0,0,505,310,33,9,95,90,377,210
312,9,9,28.9,71.1,55,82,8,13,17,31,15,15,2,3,8,7,5,5,6.34,6.57,Getafe,Real Sociedad,1,0,1,0,12:00,"Jmos, 15-Des-18",9.0,6.0,Won (67%),Drew (17%),Won (17%),9,9,5,9,4,0,0,0,0,0,0,0,258,636,9,19,71,74,176,541
313,15,10,55.5,44.5,86,79,11,7,12,14,14,25,5,2,15,11,2,0,6.46,,Real Valladolid,Espanyol,0,1,1,1,20:00,"Ijm, 26-Okt-18",5.0,8.0,Won (17%),Drew (50%),Won (33%),15,10,11,3,4,6,0,1,0,0,0,0,514,412,26,11,58,59,430,342
314,18,4,64.0,36.0,79,61,11,3,34,21,15,17,11,1,8,7,9,3,6.74,6.7,Sevilla,Deportivo Alaves,1,0,2,0,18:30,"Alh, 04-Apr-19",6.0,6.0,Won (33%),Drew (33%),Won (33%),18,4,10,3,7,1,1,0,0,0,0,0,551,310,30,10,67,85,453,214
315,14,9,49.6,50.4,74,74,4,10,24,26,17,12,4,4,7,9,4,3,6.16,6.43,Leganes,SD Huesca,0,0,1,0,12:00,"Jmos, 12-Jan-19",5.0,5.0,Won (25%),Drew (25%),Won (50%),14,9,10,7,3,2,1,0,0,0,0,0,422,427,19,19,78,86,325,321
316,9,10,59.8,40.2,80,70,10,4,34,29,19,17,8,2,13,15,5,2,6.45,6.82,Villarreal,Deportivo Alaves,0,0,1,2,15:15,"Jmos, 02-Mac-19",9.0,10.0,Won (33%),Drew (0%),Won (67%),9,10,7,8,1,1,0,1,1,0,0,0,506,340,35,13,69,68,401,259
317,8,5,43.0,57.0,74,80,7,6,26,22,13,19,3,1,10,11,3,2,6.71,5.94,Athletic Bilbao,Real Valladolid,1,0,1,1,19:45,"Jmos, 22-Des-18",13.0,9.0,Won (50%),Drew (33%),Won (17%),8,5,5,5,2,0,0,0,1,0,0,0,380,507,14,16,72,90,292,401
