,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
0,17,4,57.3,42.7,90,85,10,11,7,10,12,10,1,4,8,11,4,5,6.5,6.44,Villarreal,Valencia,2,0,2,0,16:00,"Jpl, 28-Jun-20",3,10,Won (17%),Drew (17%),Won (67%),17,4,11,3,6,1,0,0,0,0,0,0,678,511,11,17,60,66,607,428
1,21,12,50.5,49.5,67,59,12,7,38,46,10,21,5,5,16,3,5,6,6.62,6.73,Eibar,Granada,2,0,3,0,20:00,"Ijm, 20-Des-19",15,4,Won (67%),Drew (33%),Won (0%),21,12,10,6,11,6,0,0,0,0,0,0,360,354,22,25,90,98,248,231
2,11,6,68.4,31.6,79,52,12,1,25,19,15,10,2,1,8,15,1,0,,,Leganes,Real Valladolid,0,1,1,2,18:30,"Jmos, 13-Jun-20",10,6,Won (67%),Drew (17%),Won (17%),11,6,7,4,3,2,0,0,1,0,0,0,563,262,28,2,77,86,458,174
3,13,14,50.3,49.7,81,84,10,9,16,9,11,14,3,6,7,3,3,5,6.41,6.52,Levante,Mallorca,0,0,2,1,20:00,"Ijm, 22-Nov-19",11,4,Won (67%),Drew (33%),Won (0%),13,14,12,14,1,0,0,0,0,0,0,0,450,445,23,25,57,44,370,376
4,11,7,46.4,53.6,75,76,7,7,17,20,10,15,3,1,4,2,2,0,6.39,,Eibar,Sevilla,0,2,3,2,18:00,"Alh, 26-Sep-19",9,12,Won (17%),Drew (33%),Won (50%),11,7,7,6,3,1,0,0,1,0,0,0,430,498,26,5,79,91,325,402
5,16,4,65.1,34.9,88,74,9,13,7,12,20,18,5,6,10,11,4,7,6.74,6.78,Real Madrid,Atletico Madrid,0,0,1,0,15:00,"Jmos, 01-Feb-20",8,12,Won (33%),Drew (33%),Won (33%),16,4,11,3,5,1,0,0,0,0,0,0,680,365,26,14,76,57,578,293
6,9,17,55.1,44.9,77,75,14,4,21,23,8,13,4,6,6,6,5,6,6.68,6.61,Villarreal,Osasuna,1,0,3,1,17:30,"Jpl, 02-Feb-20",15,6,Won (67%),Drew (17%),Won (17%),9,17,5,7,2,10,1,0,1,0,0,0,507,411,20,19,59,82,421,309
7,9,19,35.9,64.1,81,91,9,4,14,13,10,12,1,2,9,7,8,6,6.51,6.97,Valencia,Real Madrid,0,0,1,1,20:00,"Jpl, 15-Des-19",8,12,Won (33%),Drew (17%),Won (50%),9,19,6,15,2,4,1,0,0,0,0,0,408,725,12,28,66,60,329,637
8,8,12,35.7,64.3,77,87,8,7,19,21,13,18,9,4,10,7,1,5,,6.93,Deportivo Alaves,Real Madrid,0,0,1,2,12:00,"Jmos, 30-Nov-19",3,16,Won (17%),Drew (0%),Won (83%),8,12,3,7,4,5,0,0,1,0,0,0,362,653,18,13,64,69,280,569
9,25,9,58.8,41.2,82,71,7,14,13,17,10,12,9,4,6,2,6,3,6.55,6.41,Leganes,Levante,0,1,1,2,12:00,"Jmos, 05-Okt-19",1,6,Won (17%),Drew (33%),Won (50%),25,9,13,7,11,1,0,0,1,1,0,0,495,345,35,9,66,87,393,249
