,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
0,16,3,55.5,44.5,82,74,13,7,18,11,14,22,7,3,15,8,6,4,6.79,6.53,Valencia,Leganes,1,0,1,0,20:30,"Jnne, 28-Feb-17",7.0,3.0,Won (100%),Drew (0%),Won (0%),16,3,6,1,10,2,0,0,0,0,0,0,509,411,19,8,62,83,428,320
1,24,10,62.4,37.6,85,74,5,9,16,17,15,18,12,1,8,7,1,1,6.93,6.45,Villarreal,Deportivo Alaves,0,2,0,2,11:00,"Jpl, 27-Nov-16",6.0,7.0,Won (33%),Drew (17%),Won (50%),24,10,13,7,11,2,0,1,0,0,0,0,560,339,35,10,57,72,467,257
2,11,8,59.9,40.1,84,76,5,3,21,15,11,11,3,8,8,7,6,3,6.69,6.63,Villarreal,Leganes,0,0,2,1,15:15,"Jmos, 22-Apr-17",2.0,3.0,Won (0%),Drew (50%),Won (50%),11,8,9,2,2,6,0,0,0,0,0,0,559,376,17,18,71,75,471,283
3,12,10,53.6,46.4,74,68,3,13,26,8,24,20,6,3,4,15,3,2,6.7,6.72,Deportivo La Coruna,Granada,0,0,0,0,19:30,"Jtan, 05-Apr-17",5.0,10.0,Won (0%),Drew (50%),Won (50%),12,10,8,6,3,4,0,0,1,0,0,0,411,353,24,8,69,87,318,258
4,25,5,73.8,26.2,89,67,9,8,10,6,11,17,10,3,8,7,4,1,7.03,6.62,Barcelona,Sporting Gijon,3,1,6,1,18:30,"Jtan, 01-Mac-17",19.0,3.0,Won (83%),Drew (17%),Won (0%),25,5,19,3,5,2,1,0,0,0,0,0,715,254,10,7,49,49,650,197
5,19,4,67.6,32.4,88,70,18,12,16,19,23,20,10,2,10,12,4,5,6.82,6.35,Espanyol,Osasuna,1,0,3,0,11:00,"Jpl, 26-Feb-17",5.0,8.0,Won (33%),Drew (17%),Won (50%),19,4,11,3,7,1,0,0,1,0,0,0,679,325,38,8,55,72,585,245
6,13,8,50.7,49.3,76,76,11,9,29,20,14,24,3,2,9,10,2,0,6.49,,Athletic Bilbao,Deportivo La Coruna,0,1,2,1,17:30,"Jmos, 11-Feb-17",9.0,6.0,Won (33%),Drew (50%),Won (17%),13,8,10,7,3,1,0,0,0,0,0,0,504,487,32,14,57,77,414,395
7,13,3,68.1,31.9,88,75,10,5,11,13,19,22,13,2,8,10,3,6,7.33,6.86,Real Madrid,Espanyol,1,0,2,0,15:15,"Jmos, 18-Feb-17",24.0,2.0,Won (100%),Drew (0%),Won (0%),13,3,9,2,3,1,1,0,0,0,0,0,694,324,39,6,78,63,575,255
8,24,10,65.6,34.4,89,71,13,8,12,8,19,23,6,4,9,12,3,7,7.16,6.93,Real Madrid,Athletic Bilbao,1,1,2,1,19:45,"Jpl, 23-Okt-16",15.0,6.0,Won (67%),Drew (17%),Won (17%),24,10,21,8,2,2,1,0,0,0,0,0,630,329,32,14,77,65,519,249
9,12,6,50.7,49.3,77,78,10,5,16,10,18,19,6,5,11,11,4,2,6.78,6.93,Athletic Bilbao,Villarreal,0,0,1,0,19:45,"Jpl, 20-Nov-16",9.0,7.0,Won (50%),Drew (17%),Won (33%),12,6,7,4,5,2,0,0,0,0,0,0,470,455,25,10,79,65,365,380
